id,round,trial,x,y,z,chosen
81,3,19,4,4,34.4241968258,37
81,3,20,3,6,22.9926129822,52
81,3,21,4,7,17.2804195217,61
81,3,22,4,0,23.499214658,5
81,3,23,1,3,20.627304651,26
81,3,24,7,3,16.0607383463,32
81,3,25,6,4,7.9556476653,39
81,4,0,5,6,14.1958231961,54
81,4,1,2,6,7.1288419675,51
81,4,2,6,7,14.5419969644,63
81,4,3,2,5,17.637938975,43
81,4,4,7,1,27.7121832923,16
81,4,5,0,6,26.2315131897,49
81,4,6,0,7,9.3994599771,57
81,4,7,2,3,20.04108937,27
81,4,8,7,2,21.9256439212,24
81,4,9,6,3,23.9778635197,31
81,4,10,5,3,23.6852574961,30
81,4,11,3,7,7.9961343716,60
81,4,12,5,2,24.6600115908,22
81,4,13,4,3,28.570136638,29
81,4,14,1,4,24.3660442507,34
81,4,15,5,1,29.8845798579,14
81,4,16,0,1,33.1582501794,9
81,4,17,5,5,23.1238520208,46
81,4,18,0,0,29.0840379074,1
81,4,19,4,2,27.4428278279,21
81,4,20,0,2,32.8781913005,17
81,4,21,3,6,5,52
81,4,22,4,7,9.5916431194,61
81,4,23,0,5,37.0128877629,41
81,4,24,0,1,33.1582501794,9
81,4,25,2,1,32.0237865334,11
81,5,0,3,4,13.347828196,36
81,5,1,1,1,20.744525471,10
81,5,2,2,4,18.3688508049,35
81,5,3,3,5,14.6233806831,44
81,5,4,1,7,14.8144471755,58
81,5,5,0,3,35,25
81,5,6,7,1,20.5785184012,16
81,5,7,7,4,10.4488222667,40
81,5,8,3,1,17.3573170979,12
81,5,9,3,1,17.3573170979,12
81,5,10,1,6,19.3662088142,50
81,5,11,0,2,34.8273669288,17
81,5,12,5,6,16.3528120309,54
81,5,13,2,7,26.3180279172,59
81,5,14,5,2,24.660186493,22
81,5,15,7,7,28.3769392029,64
81,5,16,6,7,21.1865289541,63
81,5,17,1,5,18.267116262,42
81,5,18,7,3,6.2902127451,32
81,5,19,6,4,18.3436454396,39
81,5,20,1,0,8.0316013001,2
81,5,21,2,1,10.3322427839,11
81,5,22,3,4,13.347828196,36
81,5,23,1,3,23.8121003737,26
81,5,24,3,4,13.347828196,36
81,5,25,3,0,18.9705142568,4
81,6,0,2,7,29.5766497251,59
81,6,1,1,1,38.1595173081,10
81,6,2,1,1,38.1595173081,10
81,6,3,5,2,5,22
81,6,4,0,3,28.162457758,25
81,6,5,6,3,26.252796601,31
81,6,6,7,2,22.5922996314,24
81,6,7,0,3,28.162457758,25
81,6,8,6,3,26.252796601,31
81,6,9,4,2,12.4868265679,21
81,6,10,5,7,21.1132269931,62
81,6,11,5,6,23.0804846341,54
81,6,12,4,2,12.4868265679,21
81,6,13,2,3,30.2613502195,27
81,6,14,1,3,33.4175618234,26
81,6,15,0,4,14.5297776727,33
81,6,16,3,2,30.3988902866,20
81,6,17,5,6,23.0804846341,54
81,6,18,7,5,25.56840332,48
81,6,19,7,2,22.5922996314,24
81,6,20,0,2,33.7169800007,17
81,6,21,6,1,8.2321974782,15
81,6,22,4,4,21.4917034404,37
81,6,23,0,7,19.153771699,57
81,6,24,5,5,30.9093753821,46
81,6,25,6,1,8.2321974782,15
81,7,0,0,3,28.4382488169,25
81,7,1,5,3,24.9779311325,30
81,7,2,0,4,20.8933570957,33
81,7,3,7,0,18.0602633405,8
81,7,4,7,6,23.5212872633,56
81,7,5,2,2,16.5409307656,19
81,7,6,0,0,9.7770711997,1
81,7,7,4,4,19.3585708167,37
81,7,8,1,7,18.4378393585,58
81,7,9,4,1,24.7055520788,13
81,7,10,1,4,21.3661173581,34
81,7,11,7,7,26.3137452565,64
81,7,12,6,4,37.6144888248,39
81,7,13,3,7,11.0709299151,60
81,7,14,6,0,13.439746294,7
81,7,15,5,7,13.1962290502,62
81,7,16,6,2,23.6859760539,23
81,7,17,7,1,25.356896068,16
81,7,18,5,7,13.1962290502,62
81,7,19,7,2,39.6177462207,24
81,7,20,2,3,12.2163128368,27
81,7,21,0,0,9.7770711997,1
81,7,22,1,7,18.4378393585,58
81,7,23,2,7,18.105986624,59
81,7,24,7,1,25.356896068,16
81,7,25,6,4,37.6144888248,39
81,8,0,3,0,24.9124429928,4
81,8,1,2,7,8.1011700878,59
81,8,2,3,0,24.9124429928,4
81,8,3,1,1,32.4038825636,10
81,8,4,7,2,37,24
81,8,5,7,6,26.3090176237,56
81,8,6,0,5,29.6456527718,41
81,8,7,3,7,5.5330260521,60
81,8,8,2,5,32.0894127646,43
81,8,9,0,6,29.7472613429,49
81,8,10,2,7,8.1011700878,59
81,8,11,3,5,29.884424968,44
81,8,12,3,5,29.884424968,44
81,8,13,0,2,24.1472227352,17
81,8,14,6,0,15.5147554301,7
81,8,15,0,5,29.6456527718,41
81,8,16,0,5,29.6456527718,41
81,8,17,5,6,12.5853255721,54
81,8,18,7,5,21.7670336681,48
81,8,19,0,4,16.0373599385,33
81,8,20,1,7,15.0345495872,58
81,8,21,5,5,18.8436572342,46
81,8,22,6,1,20.0437151634,15
81,8,23,3,2,33.4569746028,20
81,8,24,7,3,35.5614093841,32
81,8,25,5,2,20.7693196696,22
82,1,0,2,3,23.1175682507,27
82,1,1,5,1,22.5198407618,14
82,1,2,6,6,33.317228179,55
82,1,3,2,7,42,59
82,1,4,3,0,16.1585373261,4
82,1,5,7,1,17.1585804795,16
82,1,6,3,4,33.3461712002,36
82,1,7,3,6,39.0992631199,52
82,1,8,2,0,13.5319726443,3
82,1,9,1,5,26.1435348773,42
82,1,10,6,6,33.317228179,55
82,1,11,7,5,30.327634163,48
82,1,12,6,4,33.5312799293,39
82,1,13,7,3,25.3515162004,32
82,1,14,1,3,15.6085062489,26
82,1,15,6,6,33.317228179,55
82,1,16,5,0,16.729278771,6
82,1,17,0,3,9.1852728624,25
82,1,18,0,2,6.097589209,17
82,1,19,6,0,15.5486959181,7
82,1,20,6,6,33.317228179,55
82,1,21,1,1,10.9739242111,10
82,1,22,2,7,42,59
82,1,23,4,7,39.4998061792,61
82,1,24,2,5,31.7233286438,43
82,1,25,3,3,29.7207630432,28
82,2,0,6,6,9.3286536128,55
82,2,1,3,6,15.7031774666,52
82,2,2,5,4,18.363649116,38
82,2,3,1,6,18.1919969357,50
82,2,4,0,7,17.8251960149,57
82,2,5,1,1,33.8016401353,10
82,2,6,2,0,37,3
82,2,7,3,1,33.323440161,12
82,2,8,2,1,34.4426936286,11
82,2,9,2,1,34.4426936286,11
82,2,10,0,7,17.8251960149,57
82,2,11,2,1,34.4426936286,11
82,2,12,2,0,37,3
82,2,13,5,2,23.7203271982,22
82,2,14,2,5,20.2118775678,43
82,2,15,7,6,7.8300471658,56
82,2,16,2,4,23.5216854699,35
82,2,17,2,6,17.0484813868,51
82,2,18,3,7,11.7275783336,60
82,2,19,4,1,30.2976490579,13
82,2,20,6,5,12.4815801924,47
82,2,21,3,1,33.323440161,12
82,2,22,0,7,17.8251960149,57
82,2,23,5,4,18.363649116,38
82,2,24,6,2,19.1780141128,23
82,2,25,2,0,37,3
82,3,0,1,4,26.8584888666,34
82,3,1,5,0,7.0990356763,6
82,3,2,7,4,19.6806461475,40
82,3,3,4,3,17.9343665529,29
82,3,4,0,0,27.9188275967,1
82,3,5,5,2,12.3427715093,22
82,3,6,2,0,21.0908392807,3
82,3,7,7,3,16.8658737181,32
82,3,8,4,4,19.8636970004,37
82,3,9,4,6,21.3213613266,53
82,3,10,1,7,10.5709872193,58
82,3,11,6,6,20.6844082957,55
82,3,12,0,1,36.0943114901,9
82,3,13,0,4,28.6702364452,33
82,3,14,6,2,11.3021461862,23
82,3,15,2,2,27.6499707736,19
82,3,16,1,3,30.9632658048,26
82,3,17,3,2,21.5166357538,20
82,3,18,3,5,22.193634061,44
82,3,19,0,0,27.9188275967,1
82,3,20,0,6,13.8373059,49
82,3,21,6,1,8.2286585749,15
82,3,22,1,2,33.235468878,18
82,3,23,5,6,20.9128634429,54
82,3,24,5,0,7.0990356763,6
82,3,25,0,5,21.3971052697,41
82,4,0,7,6,19.4669448738,56
82,4,1,3,2,32.6051125795,20
82,4,2,3,2,32.6051125795,20
82,4,3,6,5,19.4364280575,47
82,4,4,3,2,32.6051125795,20
82,4,5,3,5,35.7148861564,44
82,4,6,7,3,5,32
82,4,7,4,0,35.6646809359,5
82,4,8,3,0,40.0478413589,4
82,4,9,7,4,7.5158257543,40
82,4,10,7,0,20.8149213569,8
82,4,11,0,0,41.2780462695,1
82,4,12,7,1,12.0539437489,16
82,4,13,3,1,35.3723628148,12
82,4,14,0,1,37.2869048014,9
82,4,15,7,7,25.8234570812,64
82,4,16,5,2,21.0882646557,22
82,4,17,7,0,20.8149213569,8
82,4,18,7,2,6.4629365871,24
82,4,19,7,6,19.4669448738,56
82,4,20,3,2,32.6051125795,20
82,4,21,1,4,37.7449321242,34
82,4,22,5,4,22.6246077729,38
82,4,23,3,5,35.7148861564,44
82,4,24,0,5,40.5885984099,41
82,4,25,2,1,38.0180663758,11
82,5,0,5,1,35.0154266041,14
82,5,1,3,5,18.8293613362,44
82,5,2,7,3,34.745960218,32
82,5,3,6,4,28.3647188724,39
82,5,4,0,2,12.6142460656,17
82,5,5,2,4,16.1903304932,35
82,5,6,6,7,24.6765884064,63
82,5,7,6,0,35.0013540267,7
82,5,8,4,0,33.3489480858,5
82,5,9,3,1,31.0512358886,12
82,5,10,2,1,26.5261607023,11
82,5,11,5,5,24.2500983216,46
82,5,12,3,3,24.538125514,28
82,5,13,7,2,38.5125698474,24
82,5,14,4,0,33.3489480858,5
82,5,15,0,7,5,57
82,5,16,1,2,17.2364364564,18
82,5,17,4,4,24.8572844703,37
82,5,18,3,4,21.1907429576,36
82,5,19,0,0,18.9482897699,1
82,5,20,2,4,16.1903304932,35
82,5,21,6,1,36.538366925,15
82,5,22,7,0,38.5849506279,8
82,5,23,3,0,31.8303637788,4
82,5,24,0,5,6.4047136837,41
82,5,25,3,7,17.5014773281,60
82,6,0,2,5,14.1147008084,43
82,6,1,4,5,20.7255669696,45
82,6,2,3,5,17.3581247024,44
82,6,3,3,0,29.3922491233,4
82,6,4,7,4,36.3151179814,40
82,6,5,3,2,24.4875328633,20
82,6,6,1,5,10.7336978811,42
82,6,7,0,3,5,25
82,6,8,4,4,23.9120717611,37
82,6,9,6,1,34.1522306149,15
82,6,10,2,7,14.1857007404,59
82,6,11,2,5,14.1147008084,43
82,6,12,7,5,28.9137931895,48
82,6,13,7,5,28.9137931895,48
82,6,14,0,3,5,25
82,6,15,7,7,13.2213548974,64
82,6,16,5,6,19.3553188595,54
82,6,17,1,4,10.2026901077,34
82,6,18,5,1,31.4368875181,14
82,6,19,3,3,21.937609833,28
82,6,20,4,3,26.4515301538,29
82,6,21,2,7,14.1857007404,59
82,6,22,7,4,36.3151179814,40
82,6,23,6,5,27.3395331725,47
82,6,24,0,2,6.2234973527,17
82,6,25,6,7,14.8316561983,63
82,7,0,5,3,33.7156364782,30
82,7,1,2,6,27.8920911954,51
82,7,2,5,3,33.7156364782,30
82,7,3,6,6,14.4016526551,55
82,7,4,6,6,14.4016526551,55
82,7,5,7,7,5,64
82,7,6,4,4,32.0710292221,37
82,7,7,2,4,33.0422896898,35
82,7,8,2,0,22.6213602471,3
82,7,9,1,6,28.2560553358,50
82,7,10,2,7,22.5647378093,59
82,7,11,4,7,16.1036734173,61
82,7,12,7,3,29.5638321319,32
82,7,13,7,1,35.6478741658,16
82,7,14,7,7,5,64
82,7,15,2,0,22.6213602471,3
82,7,16,4,5,27.8361045707,45
82,7,17,5,2,35.3687812332,22
82,7,18,2,0,22.6213602471,3
82,7,19,0,6,26.7489253723,49
82,7,20,2,5,31.5097946996,43
82,7,21,2,7,22.5647378093,59
82,7,22,1,4,31.4957727099,34
82,7,23,4,7,16.1036734173,61
82,7,24,1,1,21.9913432981,10
82,7,25,5,7,11.954041213,62
82,8,0,5,7,14.8601878567,62
82,8,1,4,6,17.7228413543,53
82,8,2,2,0,34.9935545874,3
82,8,3,2,0,34.9935545874,3
82,8,4,2,4,24.3788585379,35
82,8,5,1,6,11.8168413024,50
82,8,6,5,6,15.399225071,54
82,8,7,5,1,34.9289542064,14
82,8,8,6,3,23.7921342582,31
82,8,9,3,6,17.7193964188,52
82,8,10,2,5,19.5126569257,43
82,8,11,7,6,7.3961956232,56
82,8,12,1,7,8.7943886174,58
82,8,13,6,3,23.7921342582,31
82,8,14,6,3,23.7921342582,31
82,8,15,5,0,35.636758844,6
82,8,16,2,0,34.9935545874,3
82,8,17,6,6,11.5044286112,55
82,8,18,1,3,25.5085878106,26
82,8,19,7,7,7.0401745175,64
82,8,20,2,5,19.5126569257,43
82,8,21,3,1,36.9178882565,12
82,8,22,5,7,14.8601878567,62
82,8,23,5,1,34.9289542064,14
82,8,24,5,0,35.636758844,6
82,8,25,5,5,17.9693296148,46
83,1,0,7,1,25.9394670162,16
83,1,1,3,3,25.2576880029,28
83,1,2,6,3,26.9159791912,31
83,1,3,5,4,28.6195512765,38
83,1,4,5,5,20.0334531359,46
83,1,5,5,3,18.9910827989,30
83,1,6,6,4,18.3091552438,39
83,1,7,7,2,30.2217393494,24
83,1,8,4,4,25.9550617251,37
83,1,9,2,3,25.6366627949,27
83,1,10,3,2,27.0940515728,20
83,1,11,7,2,30.2217393494,24
83,1,12,3,0,5.0531181778,4
83,1,13,7,3,27.615416758,32
83,1,14,7,2,30.2217393494,24
83,1,15,7,2,30.2217393494,24
83,1,16,2,2,26.9112881288,19
83,1,17,7,2,30.2217393494,24
83,1,18,7,2,30.2217393494,24
83,1,19,1,6,16.5022023521,50
83,1,20,7,2,30.2217393494,24
83,1,21,7,2,30.2217393494,24
83,1,22,7,2,30.2217393494,24
83,1,23,6,0,6.7936859708,7
83,1,24,7,2,30.2217393494,24
83,1,25,7,2,30.2217393494,24
83,2,0,3,0,33.5821520411,4
83,2,1,4,0,39,5
83,2,2,4,0,39,5
83,2,3,4,0,39,5
83,2,4,4,0,39,5
83,2,5,4,0,39,5
83,2,6,4,0,39,5
83,2,7,4,0,39,5
83,2,8,4,0,39,5
83,2,9,4,0,39,5
83,2,10,4,0,39,5
83,2,11,4,0,39,5
83,2,12,4,0,39,5
83,2,13,4,0,39,5
83,2,14,4,0,39,5
83,2,15,4,0,39,5
83,2,16,4,1,29.3860542505,13
83,2,17,4,0,39,5
83,2,18,4,0,39,5
83,2,19,4,0,39,5
83,2,20,4,0,39,5
83,2,21,4,0,39,5
83,2,22,4,0,39,5
83,2,23,4,0,39,5
83,2,24,4,0,39,5
83,2,25,4,0,39,5
83,3,0,4,3,11.5544320365,29
83,3,1,0,5,29.5995773634,41
83,3,2,0,4,35,33
83,3,3,0,3,19.8087559644,25
83,3,4,1,4,25.3122361599,34
83,3,5,0,4,35,33
83,3,6,0,4,35,33
83,3,7,0,4,35,33
83,3,8,0,4,35,33
83,3,9,0,4,35,33
83,3,10,0,4,35,33
83,3,11,0,4,35,33
83,3,12,0,4,35,33
83,3,13,0,4,35,33
83,3,14,0,4,35,33
83,3,15,0,4,35,33
83,3,16,0,4,35,33
83,3,17,0,4,35,33
83,3,18,0,4,35,33
83,3,19,0,4,35,33
83,3,20,0,4,35,33
83,3,21,0,4,35,33
83,3,22,0,4,35,33
83,3,23,0,4,35,33
83,3,24,0,4,35,33
83,3,25,0,4,35,33
83,4,0,0,5,40.8932377948,41
83,4,1,0,5,40.8932377948,41
83,4,2,0,5,40.8932377948,41
83,4,3,0,5,40.8932377948,41
83,4,4,0,5,40.8932377948,41
83,4,5,0,5,40.8932377948,41
83,4,6,0,5,40.8932377948,41
83,4,7,0,5,40.8932377948,41
83,4,8,0,5,40.8932377948,41
83,4,9,0,5,40.8932377948,41
83,4,10,0,5,40.8932377948,41
83,4,11,0,5,40.8932377948,41
83,4,12,0,5,40.8932377948,41
83,4,13,0,5,40.8932377948,41
83,4,14,0,5,40.8932377948,41
83,4,15,0,5,40.8932377948,41
83,4,16,0,5,40.8932377948,41
83,4,17,0,5,40.8932377948,41
83,4,18,0,5,40.8932377948,41
83,4,19,0,5,40.8932377948,41
83,4,20,0,5,40.8932377948,41
83,4,21,0,5,40.8932377948,41
83,4,22,0,5,40.8932377948,41
83,4,23,0,5,40.8932377948,41
83,4,24,0,5,40.8932377948,41
83,4,25,0,5,40.8932377948,41
83,5,0,4,5,17.7659531108,45
83,5,1,1,0,22.4025554961,2
83,5,2,7,0,11.7948791474,8
83,5,3,1,3,22.9384839127,26
83,5,4,7,4,34.2330765033,40
83,5,5,7,5,35,48
83,5,6,7,5,35,48
83,5,7,7,5,35,48
83,5,8,7,5,35,48
83,5,9,7,5,35,48
83,5,10,7,5,35,48
83,5,11,7,5,35,48
83,5,12,7,5,35,48
83,5,13,7,5,35,48
83,5,14,7,5,35,48
83,5,15,7,5,35,48
83,5,16,7,5,35,48
83,5,17,7,5,35,48
83,5,18,7,5,35,48
83,5,19,7,5,35,48
83,5,20,7,5,35,48
83,5,21,7,5,35,48
83,5,22,7,5,35,48
83,5,23,7,4,34.2330765033,40
83,5,24,7,5,35,48
83,5,25,7,5,35,48
83,6,0,5,3,21.2238960052,30
83,6,1,1,7,20.8155356771,58
83,6,2,0,2,19.0034762638,17
83,6,3,5,0,28.9538085969,6
83,6,4,4,1,19.2099282539,13
83,6,5,6,0,23.4988645002,7
83,6,6,3,5,42,44
83,6,7,3,5,42,44
83,6,8,3,5,42,44
83,6,9,3,5,42,44
83,6,10,3,5,42,44
83,6,11,3,5,42,44
83,6,12,3,5,42,44
83,6,13,3,5,42,44
83,6,14,3,5,42,44
83,6,15,3,5,42,44
83,6,16,3,5,42,44
83,6,17,3,5,42,44
83,6,18,3,5,42,44
83,6,19,3,5,42,44
83,6,20,3,5,42,44
83,6,21,3,5,42,44
83,6,22,3,5,42,44
83,6,23,2,5,36.1339030537,43
83,6,24,3,5,42,44
83,6,25,3,5,42,44
83,7,0,0,6,19.8728480771,49
83,7,1,7,7,22.2814150728,64
83,7,2,1,2,23.146608147,18
83,7,3,7,4,28.1541177015,40
83,7,4,7,5,20.6530373043,48
83,7,5,7,3,35,32
83,7,6,6,3,24.9535277556,31
83,7,7,7,3,35,32
83,7,8,7,2,33.0684428817,24
83,7,9,7,3,35,32
83,7,10,7,3,35,32
83,7,11,7,3,35,32
83,7,12,7,3,35,32
83,7,13,7,3,35,32
83,7,14,7,3,35,32
83,7,15,7,3,35,32
83,7,16,7,3,35,32
83,7,17,7,3,35,32
83,7,18,7,3,35,32
83,7,19,7,3,35,32
83,7,20,7,3,35,32
83,7,21,7,3,35,32
83,7,22,7,3,35,32
83,7,23,7,3,35,32
83,7,24,7,3,35,32
83,7,25,7,3,35,32
83,8,0,4,6,21.2197956653,53
83,8,1,2,2,13.8471506887,19
83,8,2,0,6,24.445337137,49
83,8,3,4,3,25.1414808644,29
83,8,4,7,6,33.3570805515,56
83,8,5,6,6,24.0670456086,55
83,8,6,7,7,21.6124508213,64
83,8,7,7,5,35.5929576528,48
83,8,8,7,5,35.5929576528,48
83,8,9,7,5,35.5929576528,48
83,8,10,7,5,35.5929576528,48
83,8,11,7,5,35.5929576528,48
83,8,12,7,5,35.5929576528,48
83,8,13,7,5,35.5929576528,48
83,8,14,7,5,35.5929576528,48
83,8,15,7,5,35.5929576528,48
83,8,16,7,5,35.5929576528,48
83,8,17,7,5,35.5929576528,48
83,8,18,7,5,35.5929576528,48
83,8,19,7,5,35.5929576528,48
83,8,20,7,5,35.5929576528,48
83,8,21,7,5,35.5929576528,48
83,8,22,7,5,35.5929576528,48
83,8,23,7,5,35.5929576528,48
83,8,24,7,5,35.5929576528,48
83,8,25,7,5,35.5929576528,48
84,1,0,5,0,5,6
84,1,1,1,4,27.8181982858,34
84,1,2,7,2,23.1017723998,24
84,1,3,1,4,27.8181982858,34
84,1,4,7,5,34.568686213,48
84,1,5,7,5,34.568686213,48
84,1,6,1,7,38.2575396718,58
84,1,7,1,2,23.8496405433,18
84,1,8,2,2,18.8616428532,19
84,1,9,4,4,22.9440128616,37
84,1,10,4,7,40.7554882138,61
84,1,11,2,2,18.8616428532,19
84,1,12,3,1,11.0714935873,12
84,1,13,2,4,25.8621905289,35
84,1,14,0,7,36.0454614047,57
84,1,15,6,0,8.2619221024,7
84,1,16,3,4,23.9746554574,36
84,1,17,1,7,38.2575396718,58
84,1,18,3,3,18.7940721268,28
84,1,19,3,1,11.0714935873,12
84,1,20,3,5,29.6659783565,44
84,1,21,4,4,22.9440128616,37
84,1,22,7,7,36.7267541758,64
84,1,23,5,5,29.7769860004,46
84,1,24,0,0,25.2563895906,1
84,1,25,4,1,7.7935765605,13
84,2,0,2,1,31.0668945072,11
84,2,1,5,1,20.3583665307,14
84,2,2,4,7,29.6749913202,61
84,2,3,7,6,16.4212722688,56
84,2,4,0,4,31.3806438878,33
84,2,5,4,3,22.7050404412,29
84,2,6,2,3,28.7411427351,27
84,2,7,2,0,34.7444846291,3
84,2,8,7,6,16.4212722688,56
84,2,9,6,6,20.3922351674,55
84,2,10,5,5,21.6526020178,46
84,2,11,6,0,20.8154831017,7
84,2,12,0,3,29.6405789164,25
84,2,13,4,6,28.1729652998,53
84,2,14,4,5,26.1090032261,45
84,2,15,2,0,34.7444846291,3
84,2,16,2,1,31.0668945072,11
84,2,17,6,4,12.9142929147,39
84,2,18,0,1,30.4896616853,9
84,2,19,0,3,29.6405789164,25
84,2,20,1,0,35,2
84,2,21,4,6,28.1729652998,53
84,2,22,2,0,34.7444846291,3
84,2,23,3,1,28.9781811696,12
84,2,24,3,7,31.3327817096,60
84,2,25,4,3,22.7050404412,29
84,3,0,6,5,22.5789409634,47
84,3,1,2,3,34.9097504669,27
84,3,2,1,6,30.506641336,50
84,3,3,6,3,34.711789301,31
84,3,4,7,5,18.6860104573,48
84,3,5,3,3,36.670030975,28
84,3,6,0,6,28.8536600857,49
84,3,7,1,7,25.3093552452,58
84,3,8,0,5,31.1293343138,41
84,3,9,7,3,31.9409771769,32
84,3,10,3,5,32.7803705016,44
84,3,11,0,4,30.8619104871,33
84,3,12,1,7,25.3093552452,58
84,3,13,7,2,36.3591348262,24
84,3,14,7,0,38.9361392918,8
84,3,15,4,3,37.1831394726,29
84,3,16,5,6,19.6350559434,54
84,3,17,4,6,23.9521521426,53
84,3,18,7,0,38.9361392918,8
84,3,19,0,6,28.8536600857,49
84,3,20,3,5,32.7803705016,44
84,3,21,2,3,34.9097504669,27
84,3,22,1,7,25.3093552452,58
84,3,23,2,5,34.0752587028,43
84,3,24,2,1,27.9372002565,11
84,3,25,6,0,38.3769911503,7
84,4,0,4,2,21.1862454669,21
84,4,1,4,0,14.9290412677,5
84,4,2,3,5,36.6386559816,44
84,4,3,0,4,32.8346375428,33
84,4,4,5,4,31.4768272242,38
84,4,5,0,6,28.8215058222,49
84,4,6,7,0,5,8
84,4,7,0,4,32.8346375428,33
84,4,8,6,4,28.2947068843,39
84,4,9,5,6,39.8987961494,54
84,4,10,0,5,31.2414234928,41
84,4,11,1,2,29.154935452,18
84,4,12,1,5,32.9182784159,42
84,4,13,4,7,39.1522385882,61
84,4,14,7,0,5,8
84,4,15,0,4,32.8346375428,33
84,4,16,0,0,26.545573972,1
84,4,17,5,6,39.8987961494,54
84,4,18,5,5,37.0601521953,46
84,4,19,7,5,28.7823671762,48
84,4,20,1,1,26.5485277962,10
84,4,21,3,3,28.3406433113,28
84,4,22,6,6,37.3047895167,55
84,4,23,3,3,28.3406433113,28
84,4,24,5,7,39.1622840297,62
84,4,25,7,5,28.7823671762,48
84,5,0,3,1,34.208547666,12
84,5,1,0,0,36.0022504567,1
84,5,2,4,4,21.7732766803,37
84,5,3,1,7,15.9367716876,58
84,5,4,0,6,20.0673283542,49
84,5,5,1,3,27.1545608608,26
84,5,6,1,2,30.946692999,18
84,5,7,4,6,14.0509978938,53
84,5,8,3,2,31.098176692,20
84,5,9,5,6,11.6952598972,54
84,5,10,3,5,19.8387188371,44
84,5,11,7,7,5,64
84,5,12,1,1,34.7016913895,10
84,5,13,2,4,24.1004881408,35
84,5,14,1,2,30.946692999,18
84,5,15,3,7,11.9378151565,60
84,5,16,0,1,32.7131075409,9
84,5,17,3,5,19.8387188371,44
84,5,18,2,1,35.3627778045,11
84,5,19,5,5,15.4839909525,46
84,5,20,2,1,35.3627778045,11
84,5,21,6,3,17.565775244,31
84,5,22,1,0,37.7517554098,2
84,5,23,5,1,26.5673786989,14
84,5,24,5,6,11.6952598972,54
84,5,25,7,5,10.4324364868,48
84,6,0,3,3,22.8634290414,28
84,6,1,3,6,16.5540143644,52
84,6,2,2,6,12.3075479241,51
84,6,3,3,6,16.5540143644,52
84,6,4,1,3,13.0930748932,26
84,6,5,3,3,22.8634290414,28
84,6,6,7,3,32.196306485,32
84,6,7,2,6,12.3075479241,51
84,6,8,3,7,16.4299221285,60
84,6,9,0,3,9.539069345,25
84,6,10,0,3,9.539069345,25
84,6,11,6,3,29.8699822535,31
84,6,12,1,2,16.1875990458,18
84,6,13,7,7,24.0379255121,64
84,6,14,0,4,7.7136892501,33
84,6,15,1,1,19.5470945912,10
84,6,16,4,7,19.6899808175,61
84,6,17,4,5,20.8187182953,45
84,6,18,2,0,26.4549076339,3
84,6,19,3,5,17.6439875074,44
84,6,20,1,0,22.1673753558,2
84,6,21,1,3,13.0930748932,26
84,6,22,3,6,16.5540143644,52
84,6,23,3,7,16.4299221285,60
84,6,24,7,6,22.9704530845,56
84,6,25,3,6,16.5540143644,52
84,7,0,4,1,40.6269955948,13
84,7,1,6,7,7.7413626294,63
84,7,2,5,0,34.854490663,6
84,7,3,6,7,7.7413626294,63
84,7,4,1,5,35.5221625604,42
84,7,5,4,2,38.3539140109,21
84,7,6,2,2,42.1938518182,19
84,7,7,1,5,35.5221625604,42
84,7,8,3,3,36.8143194237,28
84,7,9,1,1,42.8674283176,10
84,7,10,1,0,39.7452047404,2
84,7,11,0,6,39.2607803167,49
84,7,12,1,6,35.6156232143,50
84,7,13,0,6,39.2607803167,49
84,7,14,0,4,40.4665179817,33
84,7,15,3,4,31.6746299496,36
84,7,16,3,0,41.6840543519,4
84,7,17,1,7,38.2550965793,58
84,7,18,6,1,27.5629479346,15
84,7,19,2,7,32.7272168923,59
84,7,20,6,3,22.4149723795,31
84,7,21,2,7,32.7272168923,59
84,7,22,5,0,34.854490663,6
84,7,23,3,3,36.8143194237,28
84,7,24,4,5,22.8065903521,45
84,7,25,3,3,36.8143194237,28
84,8,0,2,1,14.0312494774,11
84,8,1,4,3,8.9452444713,29
84,8,2,5,3,12.9522603027,30
84,8,3,1,7,30.326074288,58
84,8,4,6,7,21.1643450383,63
84,8,5,7,1,34.5802837364,16
84,8,6,2,7,24.546422615,59
84,8,7,4,0,33.511589245,5
84,8,8,5,6,13.4694558706,54
84,8,9,1,0,23.0103069289,2
84,8,10,5,1,28.0737712091,14
84,8,11,4,4,7.1612924603,37
84,8,12,1,5,16.3298362497,42
84,8,13,6,2,23.1072697901,23
84,8,14,1,0,23.0103069289,2
84,8,15,4,3,8.9452444713,29
84,8,16,3,6,13.7252547797,52
84,8,17,4,3,8.9452444713,29
84,8,18,7,6,19.1921827586,56
84,8,19,5,6,13.4694558706,54
84,8,20,3,3,5.8406875302,28
84,8,21,7,5,15.9176146967,48
84,8,22,2,1,14.0312494774,11
84,8,23,2,7,24.546422615,59
84,8,24,0,5,23.0364782717,41
84,8,25,7,5,15.9176146967,48
85,1,0,7,6,23.2751244446,56
85,1,1,3,2,32.1122721882,20
85,1,2,1,4,27.4745292737,34
85,1,3,1,0,16.4999350858,2
85,1,4,6,6,22.6130191709,55
85,1,5,5,2,16.1712268081,22
85,1,6,3,3,27.499370175,28
85,1,7,6,7,18.7489704756,63
85,1,8,0,3,14.0243799808,25
85,1,9,2,6,31.6502905415,51
85,1,10,5,2,16.1712268081,22
